TEST_PLAYER_RESULTS_ID,TEST_PLAYER_RESPONSE_ID,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ITEM_SERIAL_ID,TEST_PLAYER_ITEM_SERIAL_ID,DISTRACTOR_SERIAL_ID,TSTPLY_DISTRACTOR_SERIAL_ID,MASTER_TEST_QUESTION_POSITION,TSTPLR_QUESTION_POSITION,DISTRACTOR_POSITION_CODE,DISTRACTOR_POSITION_CODE1,RAW_EARNED_SCORE,RAW_POSSIBLE_SCORE,CATALOG_ITEM_FLAG,
"1265831","1357141","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1265831","1357142","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1269916","1376906","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A3","121744","1","1","4","D","0","1","Y"
"1269916","1376907","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1269916","1376908","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1269916","1376909","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A3","121756","4","4","4","D","1","1","Y"
"1269916","1376910","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1270400","1379326","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1270400","1379327","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1270400","1379328","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A1","121750","3","3","2","B","0","1","Y"
"1270400","1379329","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1270400","1379330","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","0.02","0.02","5","5","0","","0","1","Y"
"1270701","1380831","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1270701","1380832","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1270701","1380833","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A1","121750","3","3","2","B","0","1","Y"
"1270701","1380834","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A3","121756","4","4","4","D","1","1","Y"
"1270701","1380835","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1270874","1381696","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1270874","1381697","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1270874","1381698","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1270874","1381699","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1270874","1381700","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1270904","1381846","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1270904","1381847","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1270904","1381848","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1270904","1381849","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A2","121755","4","4","3","C","0","1","Y"
"1270904","1381850","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1271336","1384006","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A3","121744","1","1","4","D","0","1","Y"
"1271336","1384007","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1271336","1384008","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1271336","1384009","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1271336","1384010","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1271666","1385656","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A0","121741","1","1","1","A","0","1","Y"
"1271666","1385657","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1271666","1385658","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A1","121750","3","3","2","B","0","1","Y"
"1271666","1385659","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1271666","1385660","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1272437","1389513","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1272437","1389514","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1272437","1389515","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A1","121750","3","3","2","B","0","1","Y"
"1272437","1389516","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1272437","1389517","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1273049","1392573","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1273049","1392574","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1273049","1392575","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1273049","1392576","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1273049","1392577","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1273545","1395053","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1273545","1395054","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1273545","1395055","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1273545","1395056","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1273545","1395057","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1273776","1396208","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A2","121743","1","1","3","C","0","1","Y"
"1273776","1396209","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1273776","1396210","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1273776","1396211","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A3","121756","4","4","4","D","1","1","Y"
"1273776","1396212","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1273855","1396603","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1273855","1396604","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1273855","1396605","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1273855","1396606","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A3","121756","4","4","4","D","1","1","Y"
"1273855","1396607","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1274109","1397873","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1274109","1397874","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1274109","1397875","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1274109","1397876","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A1","121754","4","4","2","B","0","1","Y"
"1274109","1397877","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1274124","1397948","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1274124","1397949","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1274124","1397950","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1274124","1397951","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A3","121756","4","4","4","D","1","1","Y"
"1274124","1397952","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1275292","1404286","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A2","121743","1","1","3","C","0","1","Y"
"1275292","1404287","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A3","121748","2","2","4","D","1","1","Y"
"1275292","1404288","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A1","121750","3","3","2","B","0","1","Y"
"1275292","1404289","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A2","121755","4","4","3","C","0","1","Y"
"1275292","1404290","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","50","50","5","5","0","","1","1","Y"
"1275354","1404596","7.M.07_01","24981","7.M.07_01","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42037","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A1","121827","1","1","2","B","1","1","Y"
"1275354","1404597","7.M.07_01","24981","7.M.07_01","QUE_0_1_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42038","QUE_0_1_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A2","121832","2","2","3","C","1","1","Y"
"1275354","1404598","7.M.07_01","24981","7.M.07_01","QUE_0_2_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42039","QUE_0_2_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A3","121837","3","3","4","D","1","1","Y"
"1275354","1404599","7.M.07_01","24981","7.M.07_01","QUE_0_3_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42040","QUE_0_3_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A0","121838","4","4","1","A","1","1","Y"
"1275354","1404600","7.M.07_01","24981","7.M.07_01","QUE_0_4_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42041","183.58","183.58","5","5","0","","0","1","Y"
"1275366","1404656","7.M.07_01","24981","7.M.07_01","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42037","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A1","121827","1","1","2","B","1","1","Y"
"1275366","1404657","7.M.07_01","24981","7.M.07_01","QUE_0_1_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42038","QUE_0_1_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A3","121833","2","2","4","D","0","1","Y"
"1275366","1404658","7.M.07_01","24981","7.M.07_01","QUE_0_2_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42039","QUE_0_2_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A3","121837","3","3","4","D","1","1","Y"
"1275366","1404659","7.M.07_01","24981","7.M.07_01","QUE_0_3_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42040","QUE_0_3_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A0","121838","4","4","1","A","1","1","Y"
"1275366","1404660","7.M.07_01","24981","7.M.07_01","QUE_0_4_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42041","183.59","183.59","5","5","0","","1","1","Y"
"1275643","1406041","7.M.05_02","24976","7.M.05_02","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8","42012","QUE_0_0_AC398132EDB24B4CB8129860A85EAAD8_A1","121742","1","1","2","B","1","1","Y"
"1275643","1406042","7.M.05_02","24976","7.M.05_02","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8","42013","QUE_0_1_AC398132EDB24B4CB8129860A85EAAD8_A2","121747","2","2","3","C","0","1","Y"
"1275643","1406043","7.M.05_02","24976","7.M.05_02","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8","42014","QUE_0_2_AC398132EDB24B4CB8129860A85EAAD8_A0","121749","3","3","1","A","1","1","Y"
"1275643","1406044","7.M.05_02","24976","7.M.05_02","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8","42015","QUE_0_3_AC398132EDB24B4CB8129860A85EAAD8_A3","121756","4","4","4","D","1","1","Y"
"1275643","1406045","7.M.05_02","24976","7.M.05_02","QUE_0_4_AC398132EDB24B4CB8129860A85EAAD8","42016","5","5","5","5","0","","0","1","Y"
"1275862","1407171","7.M.07_01","24981","7.M.07_01","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42037","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A1","121827","1","1","2","B","1","1","Y"
"1275862","1407172","7.M.07_01","24981","7.M.07_01","QUE_0_1_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42038","QUE_0_1_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A2","121832","2","2","3","C","1","1","Y"
"1275862","1407173","7.M.07_01","24981","7.M.07_01","QUE_0_2_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42039","QUE_0_2_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A3","121837","3","3","4","D","1","1","Y"
"1275862","1407174","7.M.07_01","24981","7.M.07_01","QUE_0_3_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42040","QUE_0_3_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A0","121838","4","4","1","A","1","1","Y"
"1275862","1407175","7.M.07_01","24981","7.M.07_01","QUE_0_4_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42041","183.6","183.6","5","5","0","","0","1","Y"
"1275868","1407201","7.M.07_01","24981","7.M.07_01","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2","42037","QUE_0_0_50FC207F6E9E46BEBFE6C4BBA7AAC8D2_A1","121827","1","1","2","B","1","1","Y"
