TEST_PLAYER_RESULTS_ID,TEST_PLAYER_RESPONSE_ID,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ITEM_SERIAL_ID,TEST_PLAYER_ITEM_SERIAL_ID,DISTRACTOR_SERIAL_ID,TSTPLY_DISTRACTOR_SERIAL_ID,MASTER_TEST_QUESTION_POSITION,TSTPLR_QUESTION_POSITION,DISTRACTOR_POSITION_CODE,DISTRACTOR_POSITION_CODE1,RAW_EARNED_SCORE,RAW_POSSIBLE_SCORE,CATALOG_ITEM_FLAG,
"1346260","1754628","6.M.02_01","24741","6.M.02_01","QUE_0_0_DE866DC3299343D3B7210BBC289DF15B","40865","QUE_0_0_DE866DC3299343D3B7210BBC289DF15B_A2","117820","1","1","3","C","0","1","Y"
"1346260","1754629","6.M.02_01","24741","6.M.02_01","QUE_0_1_DE866DC3299343D3B7210BBC289DF15B","40866","QUE_0_1_DE866DC3299343D3B7210BBC289DF15B_A1","117823","2","2","2","B","1","1","Y"
"1346260","1754630","6.M.02_01","24741","6.M.02_01","QUE_0_2_DE866DC3299343D3B7210BBC289DF15B","40867","QUE_0_2_DE866DC3299343D3B7210BBC289DF15B_A3","117829","3","3","4","D","0","1","Y"
"1346260","1754631","6.M.02_01","24741","6.M.02_01","QUE_0_3_DE866DC3299343D3B7210BBC289DF15B","40868","QUE_0_3_DE866DC3299343D3B7210BBC289DF15B_A2","117832","4","4","3","C","0","1","Y"
"1346260","1754632","6.M.02_01","24741","6.M.02_01","QUE_0_4_DE866DC3299343D3B7210BBC289DF15B","40869","LITER","LITER","5","5","0","","0","1","Y"
"1346261","1754633","6.M.08_01","25463","6.M.08_01","QUE_0_0_0A175CAFF33743DF8624DB795792D0E7","44051","QUE_0_0_0A175CAFF33743DF8624DB795792D0E7_A0","128922","1","1","1","A","1","1","Y"
"1346261","1754634","6.M.08_01","25463","6.M.08_01","QUE_0_1_0A175CAFF33743DF8624DB795792D0E7","44052","QUE_0_1_0A175CAFF33743DF8624DB795792D0E7_A3","128929","2","2","4","D","1","1","Y"
"1346261","1754635","6.M.08_01","25463","6.M.08_01","QUE_0_2_0A175CAFF33743DF8624DB795792D0E7","44053","QUE_0_2_0A175CAFF33743DF8624DB795792D0E7_A0","128930","3","3","1","A","1","1","Y"
"1346261","1754636","6.M.08_01","25463","6.M.08_01","QUE_0_3_0A175CAFF33743DF8624DB795792D0E7","44054","QUE_0_3_0A175CAFF33743DF8624DB795792D0E7_A3","128937","4","4","4","D","1","1","Y"
"1346261","1754637","6.M.08_01","25463","6.M.08_01","QUE_0_4_0A175CAFF33743DF8624DB795792D0E7","44055","YES","YES","5","5","0","","1","1","Y"
"1346262","1754638","6.S.09_01","25345","6.S.09_01","QUE_0_0_255487D6E9A74013908CAF255A82C697","43644","QUE_0_0_255487D6E9A74013908CAF255A82C697_A2","127254","1","1","3","C","0","1","Y"
"1346262","1754639","6.S.09_01","25345","6.S.09_01","QUE_0_1_255487D6E9A74013908CAF255A82C697","43645","QUE_0_1_255487D6E9A74013908CAF255A82C697_A0","127256","2","2","1","A","0","1","Y"
"1346262","1754640","6.S.09_01","25345","6.S.09_01","QUE_0_2_255487D6E9A74013908CAF255A82C697","43646","QUE_0_2_255487D6E9A74013908CAF255A82C697_A0","127260","3","3","1","A","0","1","Y"
"1346262","1754641","6.S.09_01","25345","6.S.09_01","QUE_0_3_255487D6E9A74013908CAF255A82C697","43647","","","4","4","0","","0","1","Y"
"1346262","1754642","6.S.09_01","25345","6.S.09_01","QUE_0_4_255487D6E9A74013908CAF255A82C697","43648","5","5","5","5","0","","0","1","Y"
"1346263","1754643","7.N.10_01S","30574","7.N.10_01","QUE_0_0_1F07F14DB3E14AA1BCB7BA0BA09D7FB7","47100","QUE_0_0_1F07F14DB3E14AA1BCB7BA0BA09D7FB7_A2","140692","1","1","3","C","0","1","Y"
"1346263","1754644","7.N.10_01S","30574","7.N.10_01","QUE_0_1_1F07F14DB3E14AA1BCB7BA0BA09D7FB7","47101","QUE_0_1_1F07F14DB3E14AA1BCB7BA0BA09D7FB7_A2","140696","2","2","3","C","1","1","Y"
"1346263","1754645","7.N.10_01S","30574","7.N.10_01","QUE_0_2_1F07F14DB3E14AA1BCB7BA0BA09D7FB7","47102","QUE_0_2_1F07F14DB3E14AA1BCB7BA0BA09D7FB7_A3","140701","3","3","4","D","1","1","Y"
"1346263","1754646","7.N.10_01S","30574","7.N.10_01","QUE_0_3_1F07F14DB3E14AA1BCB7BA0BA09D7FB7","47103","QUE_0_3_1F07F14DB3E14AA1BCB7BA0BA09D7FB7_A1","140703","4","4","2","B","0","1","Y"
"1346263","1754647","7.N.10_01S","30574","7.N.10_01","QUE_0_4_1F07F14DB3E14AA1BCB7BA0BA09D7FB7","47104","5+9+9","5+9+9","5","5","0","","0","1","Y"
"1346264","1754648","6.G.09_02","24252","6.G.09_02","QUE_0_0_1E59F33BABCB4796825EEB54380892F9","38608","QUE_0_0_1E59F33BABCB4796825EEB54380892F9_A3","109289","1","1","4","D","1","1","Y"
"1346264","1754649","6.G.09_02","24252","6.G.09_02","QUE_0_1_1E59F33BABCB4796825EEB54380892F9","38609","QUE_0_1_1E59F33BABCB4796825EEB54380892F9_A0","109290","2","2","1","A","1","1","Y"
"1346264","1754650","6.G.09_02","24252","6.G.09_02","QUE_0_2_1E59F33BABCB4796825EEB54380892F9","38610","QUE_0_2_1E59F33BABCB4796825EEB54380892F9_A3","109297","3","3","4","D","1","1","Y"
"1346264","1754651","6.G.09_02","24252","6.G.09_02","QUE_0_3_1E59F33BABCB4796825EEB54380892F9","38611","QUE_0_3_1E59F33BABCB4796825EEB54380892F9_A1","109299","4","4","2","B","0","1","Y"
"1346264","1754652","6.G.09_02","24252","6.G.09_02","QUE_0_4_1E59F33BABCB4796825EEB54380892F9","38612","53.40","53.40","5","5","0","","0","1","Y"
"1346265","1754653","6.G.06_02","24232","6.G.06_02","QUE_0_0_2327DCB118A147FDA5751B4288E1A37A","38512","QUE_0_0_2327DCB118A147FDA5751B4288E1A37A_A1","108945","1","1","2","B","1","1","Y"
"1346265","1754654","6.G.06_02","24232","6.G.06_02","QUE_0_1_2327DCB118A147FDA5751B4288E1A37A","38513","QUE_0_1_2327DCB118A147FDA5751B4288E1A37A_A2","108950","2","2","3","C","1","1","Y"
"1346265","1754655","6.G.06_02","24232","6.G.06_02","QUE_0_2_2327DCB118A147FDA5751B4288E1A37A","38514","QUE_0_2_2327DCB118A147FDA5751B4288E1A37A_A3","108955","3","3","4","D","0","1","Y"
"1346265","1754656","6.G.06_02","24232","6.G.06_02","QUE_0_3_2327DCB118A147FDA5751B4288E1A37A","38515","QUE_0_3_2327DCB118A147FDA5751B4288E1A37A_A2","108958","4","4","3","C","0","1","Y"
"1346265","1754657","6.G.06_02","24232","6.G.06_02","QUE_0_4_2327DCB118A147FDA5751B4288E1A37A","38516","9","9","5","5","0","","1","1","Y"
"1346266","1754658","6.G.10_01","24257","6.G.10_01","QUE_0_0_C6C5FD8DB9C84D9B91F830124BA8EEB1","38633","QUE_0_0_C6C5FD8DB9C84D9B91F830124BA8EEB1_A1","109372","1","1","2","B","1","1","Y"
"1346266","1754659","6.G.10_01","24257","6.G.10_01","QUE_0_1_C6C5FD8DB9C84D9B91F830124BA8EEB1","38634","QUE_0_1_C6C5FD8DB9C84D9B91F830124BA8EEB1_A3","109378","2","2","4","D","1","1","Y"
"1346266","1754660","6.G.10_01","24257","6.G.10_01","QUE_0_2_C6C5FD8DB9C84D9B91F830124BA8EEB1","38635","QUE_0_2_C6C5FD8DB9C84D9B91F830124BA8EEB1_A3","109382","3","3","4","D","1","1","Y"
"1346266","1754661","6.G.10_01","24257","6.G.10_01","QUE_0_3_C6C5FD8DB9C84D9B91F830124BA8EEB1","38636","QUE_0_3_C6C5FD8DB9C84D9B91F830124BA8EEB1_A1","109384","4","4","2","B","1","1","Y"
"1346266","1754662","6.G.10_01","24257","6.G.10_01","QUE_0_4_C6C5FD8DB9C84D9B91F830124BA8EEB1","38637","G","G","5","5","0","","1","1","Y"
"1346267","1754663","7.G.01_04","24484","7.G.01_04","QUE_0_0_2F1B391CD6144DECBBD68EAB9333B620","39716","QUE_0_0_2F1B391CD6144DECBBD68EAB9333B620_A3","113268","1","1","4","D","1","1","Y"
"1346267","1754664","7.G.01_04","24484","7.G.01_04","QUE_0_1_2F1B391CD6144DECBBD68EAB9333B620","39717","QUE_0_1_2F1B391CD6144DECBBD68EAB9333B620_A0","113269","2","2","1","A","1","1","Y"
"1346267","1754665","7.G.01_04","24484","7.G.01_04","QUE_0_2_2F1B391CD6144DECBBD68EAB9333B620","39718","QUE_0_2_2F1B391CD6144DECBBD68EAB9333B620_A0","113273","3","3","1","A","1","1","Y"
"1346267","1754666","7.G.01_04","24484","7.G.01_04","QUE_0_3_2F1B391CD6144DECBBD68EAB9333B620","39719","QUE_0_3_2F1B391CD6144DECBBD68EAB9333B620_A0","113277","4","4","1","A","0","1","Y"
"1346267","1754667","7.G.01_04","24484","7.G.01_04","QUE_0_4_2F1B391CD6144DECBBD68EAB9333B620","39720","4","4","5","5","0","","1","1","Y"
"1346268","1754668","6.G.03_03_spin020711","30329","6.G.03_03","QUE_0_0_CE715608EC6A402C8214D3E4DD3280EC","46027","QUE_0_0_CE715608EC6A402C8214D3E4DD3280EC_A0","137078","1","1","1","A","0","1","Y"
"1346268","1754669","6.G.03_03_spin020711","30329","6.G.03_03","QUE_0_1_CE715608EC6A402C8214D3E4DD3280EC","46028","QUE_0_1_CE715608EC6A402C8214D3E4DD3280EC_A1","137083","2","2","2","B","1","1","Y"
"1346268","1754670","6.G.03_03_spin020711","30329","6.G.03_03","QUE_0_2_CE715608EC6A402C8214D3E4DD3280EC","46029","QUE_0_2_CE715608EC6A402C8214D3E4DD3280EC_A3","137089","3","3","4","D","0","1","Y"
"1346268","1754671","6.G.03_03_spin020711","30329","6.G.03_03","QUE_0_3_CE715608EC6A402C8214D3E4DD3280EC","46030","QUE_0_3_CE715608EC6A402C8214D3E4DD3280EC_A2","137092","4","4","3","C","0","1","Y"
"1346268","1754672","6.G.03_03_spin020711","30329","6.G.03_03","QUE_0_4_CE715608EC6A402C8214D3E4DD3280EC","46031","23","23","5","5","0","","0","1","Y"
"1346269","1754673","6.S.04_01","24639","6.S.04_01","QUE_0_0_588DAAA2B2DC416E895F1E277D8B2527","40311","QUE_0_0_588DAAA2B2DC416E895F1E277D8B2527_A1","115302","1","1","2","B","1","1","Y"
"1346269","1754674","6.S.04_01","24639","6.S.04_01","QUE_0_1_588DAAA2B2DC416E895F1E277D8B2527","40312","QUE_0_1_588DAAA2B2DC416E895F1E277D8B2527_A3","115308","2","2","4","D","1","1","Y"
"1346269","1754675","6.S.04_01","24639","6.S.04_01","QUE_0_2_588DAAA2B2DC416E895F1E277D8B2527","40313","QUE_0_2_588DAAA2B2DC416E895F1E277D8B2527_A1","115310","3","3","2","B","0","1","Y"
"1346269","1754676","6.S.04_01","24639","6.S.04_01","QUE_0_3_588DAAA2B2DC416E895F1E277D8B2527","40314","QUE_0_3_588DAAA2B2DC416E895F1E277D8B2527_A1","115314","4","4","2","B","1","1","Y"
"1346269","1754677","6.S.04_01","24639","6.S.04_01","QUE_0_4_588DAAA2B2DC416E895F1E277D8B2527","40315","BAR GRAPH","BAR GRAPH","5","5","0","","0","1","Y"
"1346271","1754683","6.G.08_01","25457","6.G.08_01","QUE_0_0_96A0350551224D2B9B36635C7B529906","44021","QUE_0_0_96A0350551224D2B9B36635C7B529906_A3","128823","1","1","4","D","1","1","Y"
"1346271","1754684","6.G.08_01","25457","6.G.08_01","QUE_0_1_96A0350551224D2B9B36635C7B529906","44022","QUE_0_1_96A0350551224D2B9B36635C7B529906_A1","128825","2","2","2","B","1","1","Y"
"1346271","1754685","6.G.08_01","25457","6.G.08_01","QUE_0_2_96A0350551224D2B9B36635C7B529906","44023","QUE_0_2_96A0350551224D2B9B36635C7B529906_A1","128829","3","3","2","B","1","1","Y"
"1346271","1754686","6.G.08_01","25457","6.G.08_01","QUE_0_3_96A0350551224D2B9B36635C7B529906","44024","QUE_0_3_96A0350551224D2B9B36635C7B529906_A0","128832","4","4","1","A","0","1","Y"
"1346271","1754687","6.G.08_01","25457","6.G.08_01","QUE_0_4_96A0350551224D2B9B36635C7B529906","44025","10","10","5","5","0","","0","1","Y"
"1346272","1754688","6.G.06_02","24232","6.G.06_02","QUE_0_0_2327DCB118A147FDA5751B4288E1A37A","38512","QUE_0_0_2327DCB118A147FDA5751B4288E1A37A_A1","108945","1","1","2","B","1","1","Y"
"1346272","1754689","6.G.06_02","24232","6.G.06_02","QUE_0_1_2327DCB118A147FDA5751B4288E1A37A","38513","QUE_0_1_2327DCB118A147FDA5751B4288E1A37A_A2","108950","2","2","3","C","1","1","Y"
"1346272","1754690","6.G.06_02","24232","6.G.06_02","QUE_0_2_2327DCB118A147FDA5751B4288E1A37A","38514","QUE_0_2_2327DCB118A147FDA5751B4288E1A37A_A3","108955","3","3","4","D","0","1","Y"
"1346272","1754691","6.G.06_02","24232","6.G.06_02","QUE_0_3_2327DCB118A147FDA5751B4288E1A37A","38515","QUE_0_3_2327DCB118A147FDA5751B4288E1A37A_A0","108956","4","4","1","A","1","1","Y"
"1346272","1754692","6.G.06_02","24232","6.G.06_02","QUE_0_4_2327DCB118A147FDA5751B4288E1A37A","38516","9","9","5","5","0","","1","1","Y"
"1346273","1754693","6.G.05_01","24225","6.G.05_01","QUE_0_0_205C874F5D37406384095C59C2A3580A","38477","QUE_0_0_205C874F5D37406384095C59C2A3580A_A0","108825","1","1","1","A","0","1","Y"
"1346273","1754694","6.G.05_01","24225","6.G.05_01","QUE_0_1_205C874F5D37406384095C59C2A3580A","38478","QUE_0_1_205C874F5D37406384095C59C2A3580A_A3","108832","2","2","4","D","1","1","Y"
"1346273","1754695","6.G.05_01","24225","6.G.05_01","QUE_0_2_205C874F5D37406384095C59C2A3580A","38479","QUE_0_2_205C874F5D37406384095C59C2A3580A_A1","108834","3","3","2","B","1","1","Y"
"1346273","1754696","6.G.05_01","24225","6.G.05_01","QUE_0_3_205C874F5D37406384095C59C2A3580A","38480","QUE_0_3_205C874F5D37406384095C59C2A3580A_A1","108838","4","4","2","B","1","1","Y"
"1346273","1754697","6.G.05_01","24225","6.G.05_01","QUE_0_4_205C874F5D37406384095C59C2A3580A","38481","radius","radius","5","5","0","","1","1","Y"
"1346274","1754698","6.G.10_01","24257","6.G.10_01","QUE_0_0_C6C5FD8DB9C84D9B91F830124BA8EEB1","38633","QUE_0_0_C6C5FD8DB9C84D9B91F830124BA8EEB1_A1","109372","1","1","2","B","1","1","Y"
"1346274","1754699","6.G.10_01","24257","6.G.10_01","QUE_0_1_C6C5FD8DB9C84D9B91F830124BA8EEB1","38634","QUE_0_1_C6C5FD8DB9C84D9B91F830124BA8EEB1_A1","109376","2","2","2","B","0","1","Y"
"1346274","1754700","6.G.10_01","24257","6.G.10_01","QUE_0_2_C6C5FD8DB9C84D9B91F830124BA8EEB1","38635","QUE_0_2_C6C5FD8DB9C84D9B91F830124BA8EEB1_A2","109381","3","3","3","C","0","1","Y"
"1346274","1754701","6.G.10_01","24257","6.G.10_01","QUE_0_3_C6C5FD8DB9C84D9B91F830124BA8EEB1","38636","QUE_0_3_C6C5FD8DB9C84D9B91F830124BA8EEB1_A2","109385","4","4","3","C","0","1","Y"
"1346274","1754702","6.G.10_01","24257","6.G.10_01","QUE_0_4_C6C5FD8DB9C84D9B91F830124BA8EEB1","38637","g","g","5","5","0","","1","1","Y"
"1346278","1754718","6.M.05_04","24762","6.M.05_04","QUE_0_0_18459A9F6044451AA777FB6CD8420C91","40970","QUE_0_0_18459A9F6044451AA777FB6CD8420C91_A2","118177","1","1","3","C","0","1","Y"
"1346278","1754719","6.M.05_04","24762","6.M.05_04","QUE_0_1_18459A9F6044451AA777FB6CD8420C91","40971","QUE_0_1_18459A9F6044451AA777FB6CD8420C91_A3","118182","2","2","4","D","1","1","Y"
"1346278","1754720","6.M.05_04","24762","6.M.05_04","QUE_0_2_18459A9F6044451AA777FB6CD8420C91","40972","QUE_0_2_18459A9F6044451AA777FB6CD8420C91_A3","118186","3","3","4","D","0","1","Y"
"1346278","1754721","6.M.05_04","24762","6.M.05_04","QUE_0_3_18459A9F6044451AA777FB6CD8420C91","40973","QUE_0_3_18459A9F6044451AA777FB6CD8420C91_A1","118188","4","4","2","B","0","1","Y"
"1346278","1754722","6.M.05_04","24762","6.M.05_04","QUE_0_4_18459A9F6044451AA777FB6CD8420C91","40974","0.112","0.112","5","5","0","","1","1","Y"
"1346279","1754723","6.M.06_01","24765","6.M.06_01","QUE_0_0_369DEFDCDB8B4FA0B1792F141BFE9E8B","40985","QUE_0_0_369DEFDCDB8B4FA0B1792F141BFE9E8B_A1","118227","1","1","2","B","0","1","Y"
"1346279","1754724","6.M.06_01","24765","6.M.06_01","QUE_0_1_369DEFDCDB8B4FA0B1792F141BFE9E8B","40986","","","2","2","0","","0","1","Y"
"1346279","1754725","6.M.06_01","24765","6.M.06_01","QUE_0_2_369DEFDCDB8B4FA0B1792F141BFE9E8B","40987","","","3","3","0","","0","1","Y"
"1346279","1754726","6.M.06_01","24765","6.M.06_01","QUE_0_3_369DEFDCDB8B4FA0B1792F141BFE9E8B","40988","","","4","4","0","","0","1","Y"
"1346279","1754727","6.M.06_01","24765","6.M.06_01","QUE_0_4_369DEFDCDB8B4FA0B1792F141BFE9E8B","40989","","","5","5","0","","0","1","Y"
"1346280","1754728","6.S.04_04","24642","6.S.04_04","QUE_0_0_D0D4A80B204A452DA675F25A2EDF0B99","40326","QUE_0_0_D0D4A80B204A452DA675F25A2EDF0B99_A2","115354","1","1","3","C","1","1","Y"
"1346280","1754729","6.S.04_04","24642","6.S.04_04","QUE_0_1_D0D4A80B204A452DA675F25A2EDF0B99","40327","QUE_0_1_D0D4A80B204A452DA675F25A2EDF0B99_A2","115358","2","2","3","C","1","1","Y"
"1346280","1754730","6.S.04_04","24642","6.S.04_04","QUE_0_2_D0D4A80B204A452DA675F25A2EDF0B99","40328","QUE_0_2_D0D4A80B204A452DA675F25A2EDF0B99_A1","115361","3","3","2","B","0","1","Y"
"1346280","1754731","6.S.04_04","24642","6.S.04_04","QUE_0_3_D0D4A80B204A452DA675F25A2EDF0B99","40329","QUE_0_3_D0D4A80B204A452DA675F25A2EDF0B99_A1","115365","4","4","2","B","1","1","Y"
"1346280","1754732","6.S.04_04","24642","6.S.04_04","QUE_0_4_D0D4A80B204A452DA675F25A2EDF0B99","40330","BAR GRAPH","BAR GRAPH","5","5","0","","1","1","Y"
"1346282","1754738","6.M.07_01","25558","6.M.07_01","QUE_0_0_2742ABC31477417B82831D7DAF09A7A4","44434","QUE_0_0_2742ABC31477417B82831D7DAF09A7A4_A3","130245","1","1","4","D","1","1","Y"
"1346282","1754739","6.M.07_01","25558","6.M.07_01","QUE_0_1_2742ABC31477417B82831D7DAF09A7A4","44435","QUE_0_1_2742ABC31477417B82831D7DAF09A7A4_A2","130248","2","2","3","C","0","1","Y"
"1346282","1754740","6.M.07_01","25558","6.M.07_01","QUE_0_2_2742ABC31477417B82831D7DAF09A7A4","44436","QUE_0_2_2742ABC31477417B82831D7DAF09A7A4_A1","130251","3","3","2","B","1","1","Y"
"1346282","1754741","6.M.07_01","25558","6.M.07_01","QUE_0_3_2742ABC31477417B82831D7DAF09A7A4","44437","QUE_0_3_2742ABC31477417B82831D7DAF09A7A4_A2","130256","4","4","3","C","1","1","Y"
"1346282","1754742","6.M.07_01","25558","6.M.07_01","QUE_0_4_2742ABC31477417B82831D7DAF09A7A4","44438","70","70","5","5","0","","0","1","Y"
"1346283","1754743","6.M.05_03","24761","6.M.05_03","QUE_0_0_15427DA5D5E54F1693062E271EA484CA","40965","QUE_0_0_15427DA5D5E54F1693062E271EA484CA_A0","118158","1","1","1","A","0","1","Y"
"1346283","1754744","6.M.05_03","24761","6.M.05_03","QUE_0_1_15427DA5D5E54F1693062E271EA484CA","40966","","","2","2","0","","0","1","Y"
"1346283","1754745","6.M.05_03","24761","6.M.05_03","QUE_0_2_15427DA5D5E54F1693062E271EA484CA","40967","QUE_0_2_15427DA5D5E54F1693062E271EA484CA_A0","118166","3","3","1","A","1","1","Y"
"1346283","1754746","6.M.05_03","24761","6.M.05_03","QUE_0_3_15427DA5D5E54F1693062E271EA484CA","40968","QUE_0_3_15427DA5D5E54F1693062E271EA484CA_A3","118173","4","4","4","D","0","1","Y"
"1346283","1754747","6.M.05_03","24761","6.M.05_03","QUE_0_4_15427DA5D5E54F1693062E271EA484CA","40969","2,300","2,300","5","5","0","","1","1","Y"
"1346284","1754748","6.S.05_04","24396","6.S.05_04","QUE_0_0_6C10EB39C1C64F2EAA77E69AF8C5B437","39296","QUE_0_0_6C10EB39C1C64F2EAA77E69AF8C5B437_A3","111768","1","1","4","D","0","1","Y"
"1346284","1754749","6.S.05_04","24396","6.S.05_04","QUE_0_1_6C10EB39C1C64F2EAA77E69AF8C5B437","39297","QUE_0_1_6C10EB39C1C64F2EAA77E69AF8C5B437_A3","111772","2","2","4","D","1","1","Y"
"1346284","1754750","6.S.05_04","24396","6.S.05_04","QUE_0_2_6C10EB39C1C64F2EAA77E69AF8C5B437","39298","QUE_0_2_6C10EB39C1C64F2EAA77E69AF8C5B437_A1","111774","3","3","2","B","0","1","Y"
"1346284","1754751","6.S.05_04","24396","6.S.05_04","QUE_0_3_6C10EB39C1C64F2EAA77E69AF8C5B437","39299","QUE_0_3_6C10EB39C1C64F2EAA77E69AF8C5B437_A1","111778","4","4","2","B","0","1","Y"
"1346284","1754752","6.S.05_04","24396","6.S.05_04","QUE_0_4_6C10EB39C1C64F2EAA77E69AF8C5B437","39300","3","3","5","5","0","","0","1","Y"
"1346285","1754753","6.M.07_02","25559","6.M.07_02","QUE_0_0_80053D2B233044E295A7DA5CF88185BC","44439","QUE_0_0_80053D2B233044E295A7DA5CF88185BC_A1","130260","1","1","2","B","0","1","Y"
"1346285","1754754","6.M.07_02","25559","6.M.07_02","QUE_0_1_80053D2B233044E295A7DA5CF88185BC","44440","QUE_0_1_80053D2B233044E295A7DA5CF88185BC_A1","130264","2","2","2","B","1","1","Y"
"1346285","1754755","6.M.07_02","25559","6.M.07_02","QUE_0_2_80053D2B233044E295A7DA5CF88185BC","44441","QUE_0_2_80053D2B233044E295A7DA5CF88185BC_A0","130267","3","3","1","A","0","1","Y"
"1346285","1754756","6.M.07_02","25559","6.M.07_02","QUE_0_3_80053D2B233044E295A7DA5CF88185BC","44442","QUE_0_3_80053D2B233044E295A7DA5CF88185BC_A0","130271","4","4","1","A","1","1","Y"
"1346285","1754757","6.M.07_02","25559","6.M.07_02","QUE_0_4_80053D2B233044E295A7DA5CF88185BC","44443","250","250","5","5","0","","0","1","Y"
"1346287","1754763","6.G.07_01","30425","6.G.07_01","QUE_0_0_408788B5F96C40E386FD93888E4FC4CE","46399","QUE_0_0_408788B5F96C40E386FD93888E4FC4CE_A0","138269","1","1","1","A","0","1","Y"
"1346287","1754764","6.G.07_01","30425","6.G.07_01","QUE_0_1_408788B5F96C40E386FD93888E4FC4CE","46400","QUE_0_1_408788B5F96C40E386FD93888E4FC4CE_A3","138276","2","2","4","D","0","1","Y"
"1346287","1754765","6.G.07_01","30425","6.G.07_01","QUE_0_2_408788B5F96C40E386FD93888E4FC4CE","46401","QUE_0_2_408788B5F96C40E386FD93888E4FC4CE_A2","138279","3","3","3","C","0","1","Y"
"1346287","1754766","6.G.07_01","30425","6.G.07_01","QUE_0_3_408788B5F96C40E386FD93888E4FC4CE","46402","QUE_0_3_408788B5F96C40E386FD93888E4FC4CE_A1","138282","4","4","2","B","0","1","Y"
"1346287","1754767","6.G.07_01","30425","6.G.07_01","QUE_0_4_408788B5F96C40E386FD93888E4FC4CE","46403","80","80","5","5","0","","1","1","Y"
"1346288","1754768","7.N.13_01","24903","7.N.13_01","QUE_0_0_731C3C74FFF5458F8911BC613DFED48E","41676","QUE_0_0_731C3C74FFF5458F8911BC613DFED48E_A2","120589","1","1","3","C","1","1","Y"
"1346288","1754769","7.N.13_01","24903","7.N.13_01","QUE_0_1_731C3C74FFF5458F8911BC613DFED48E","41677","QUE_0_1_731C3C74FFF5458F8911BC613DFED48E_A2","120593","2","2","3","C","0","1","Y"
"1346288","1754770","7.N.13_01","24903","7.N.13_01","QUE_0_2_731C3C74FFF5458F8911BC613DFED48E","41678","QUE_0_2_731C3C74FFF5458F8911BC613DFED48E_A2","120597","3","3","3","C","1","1","Y"
"1346288","1754771","7.N.13_01","24903","7.N.13_01","QUE_0_3_731C3C74FFF5458F8911BC613DFED48E","41679","QUE_0_3_731C3C74FFF5458F8911BC613DFED48E_A3","120602","4","4","4","D","1","1","Y"
"1346288","1754772","7.N.13_01","24903","7.N.13_01","QUE_0_4_731C3C74FFF5458F8911BC613DFED48E","41680","13","13","5","5","0","","1","1","Y"
